,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Customer Type_Loyal Customer,Customer Type_disloyal Customer,Type of Travel_Business travel,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
8676,41,604,1,3,3,3,1,1,1,1,3,5,4,4,3,1,25,20,0,1,1,0,1,0,0,1,0,0
8677,25,1050,2,5,2,3,3,2,3,3,3,5,5,5,5,3,3,1,1,0,1,0,0,1,0,1,0,0
8678,16,1345,4,4,4,4,5,5,5,5,4,3,4,4,4,5,11,0,1,0,1,0,1,0,1,0,0,1
8679,30,1620,4,4,4,1,4,4,3,4,5,5,4,5,4,4,0,0,0,1,1,0,0,1,0,1,0,0
8680,55,985,2,5,2,1,3,2,3,3,3,2,5,4,4,3,0,0,0,1,1,0,0,1,0,1,0,0
8681,37,259,1,1,2,3,1,2,1,1,2,1,4,4,4,1,21,6,0,1,0,1,1,0,0,1,0,0
8682,41,296,2,3,2,4,1,2,1,1,2,2,3,1,3,1,0,0,1,0,1,0,0,1,0,1,0,0
8683,40,749,2,3,2,1,4,2,4,4,5,3,3,5,4,4,0,8,0,1,1,0,0,1,0,1,0,0
8684,20,653,3,5,4,4,3,4,3,3,1,4,4,3,3,3,0,0,0,1,0,1,1,0,0,1,0,0
8685,27,2672,4,4,4,4,5,5,5,5,3,1,1,1,3,5,6,1,1,0,1,0,1,0,1,0,0,1
8686,39,641,2,0,2,5,1,2,3,1,2,4,4,4,1,1,0,5,0,1,0,1,1,0,0,1,0,0
8687,45,1452,1,3,1,2,2,4,2,3,3,1,3,5,3,4,64,42,1,0,1,0,0,1,0,1,0,0
8688,45,439,2,1,1,1,1,2,1,1,1,5,4,2,4,1,98,106,0,1,1,0,1,0,0,1,0,0
8689,15,160,2,1,2,3,5,2,5,5,1,4,4,1,4,5,0,0,0,1,1,0,0,1,0,1,0,0
8690,37,978,5,4,4,4,5,5,5,5,4,1,1,3,4,5,0,0,1,0,1,0,1,0,0,1,0,1
8691,8,991,3,4,3,4,2,3,2,2,4,4,4,3,4,2,4,18,0,1,1,0,0,1,0,0,1,0
8692,33,3988,2,2,2,2,3,1,2,4,4,4,4,3,4,4,48,31,1,0,1,0,1,0,1,0,0,1
8693,26,802,1,1,1,4,1,1,1,1,5,2,5,5,4,1,90,89,0,1,0,1,1,0,1,0,0,0
8694,33,395,2,2,2,2,4,3,4,4,4,4,4,2,4,4,0,0,1,0,1,0,1,0,1,0,0,1
8695,34,1448,2,2,2,2,3,2,4,4,4,4,4,5,4,2,0,0,1,0,1,0,1,0,1,0,0,1
8696,49,920,1,1,1,1,2,5,5,5,5,5,5,5,5,3,39,33,0,1,1,0,1,0,1,0,0,1
8697,50,3579,1,1,1,1,4,4,4,4,4,5,4,5,4,5,25,22,0,1,1,0,1,0,1,0,0,1
8698,57,239,5,5,5,5,3,5,4,5,5,5,5,4,5,5,0,0,0,1,1,0,1,0,1,0,0,1
8699,11,2434,1,1,2,1,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,0,1,0,1,0,0,1
8700,40,102,4,5,4,4,3,4,3,3,5,2,4,4,5,3,0,0,0,1,1,0,0,1,0,1,0,0
8701,22,323,1,2,1,4,5,1,5,5,3,3,3,2,3,5,11,11,1,0,1,0,0,1,0,1,0,0
8702,50,3161,2,2,2,2,3,5,4,3,3,4,3,3,3,3,0,0,0,1,1,0,1,0,1,0,0,1
8703,19,273,4,4,4,4,4,4,4,4,1,1,3,2,5,4,0,0,0,1,1,0,1,0,1,0,0,1
8704,23,533,1,2,1,4,5,1,4,5,1,3,4,3,3,5,44,36,1,0,0,1,1,0,0,1,0,0
8705,37,315,4,5,2,5,4,2,4,4,3,4,4,3,5,4,48,42,1,0,1,0,0,1,0,1,0,0
8706,19,447,2,2,3,3,3,3,5,3,4,1,4,1,3,3,0,0,0,1,1,0,0,1,0,1,0,0
8707,57,447,2,4,2,3,4,2,4,4,5,4,4,4,4,4,0,0,0,1,1,0,0,1,0,1,0,0
8708,33,1096,1,0,1,3,5,1,5,5,5,2,5,5,4,5,122,112,0,1,1,0,0,1,0,1,0,0
8709,37,1632,4,4,5,4,4,3,1,4,4,4,4,3,4,1,0,0,1,0,1,0,1,0,1,0,0,1
8710,46,1909,4,2,2,2,2,4,4,4,4,3,4,2,4,4,24,11,1,0,1,0,1,0,1,0,0,0
8711,12,96,3,2,3,4,1,3,1,1,1,2,4,1,4,1,0,0,1,0,1,0,0,1,0,0,1,0
8712,51,1464,5,2,5,5,4,5,4,4,4,4,4,3,4,3,6,0,0,1,1,0,1,0,1,0,0,1
8713,30,1124,2,5,2,3,2,2,2,2,3,5,4,5,4,2,0,0,1,0,1,0,0,1,0,0,1,0
8714,23,373,3,4,3,4,1,3,1,1,4,5,5,3,5,1,0,0,0,1,0,1,1,0,0,1,0,0
8715,24,2489,2,3,3,3,2,2,2,2,2,5,2,3,2,2,16,9,1,0,1,0,1,0,1,0,0,0
8716,8,140,4,0,4,1,1,4,1,1,5,3,5,5,5,1,0,6,1,0,1,0,0,1,0,1,0,0
8717,46,587,2,4,2,3,4,2,4,4,4,5,4,4,5,4,0,0,0,1,1,0,0,1,0,1,0,0
8718,31,850,1,5,1,5,4,1,4,4,3,2,4,4,4,4,36,34,1,0,1,0,0,1,1,0,0,0
8719,23,3702,2,1,1,1,2,3,2,2,3,1,4,1,3,2,0,0,1,0,1,0,1,0,1,0,0,0
8720,18,576,1,5,1,2,2,1,4,2,2,1,3,3,1,2,0,0,0,1,1,0,0,1,0,1,0,0
8721,16,444,2,4,2,3,2,2,2,2,3,4,5,4,4,2,0,0,1,0,1,0,0,1,1,0,0,0
8722,52,102,3,3,3,1,2,3,2,2,2,5,1,5,5,2,0,0,0,1,1,0,0,1,0,0,1,0
8723,57,1089,1,4,1,3,3,4,4,3,3,1,3,4,3,3,0,1,1,0,1,0,0,1,0,1,0,0
8724,36,416,3,3,3,3,2,3,3,5,5,5,5,2,5,2,1,0,1,0,1,0,1,0,1,0,0,1
8725,20,262,3,2,3,4,4,3,2,4,3,2,3,2,3,4,15,38,1,0,0,1,1,0,0,1,0,0
8726,70,359,4,4,4,4,2,5,4,1,1,4,1,3,1,4,1,2,1,0,1,0,0,1,0,1,0,1
8727,32,337,2,2,2,2,5,5,5,5,5,2,4,4,5,5,0,0,0,1,1,0,1,0,1,0,0,1
8728,44,649,3,1,3,4,5,3,5,5,1,2,4,1,3,5,0,0,0,1,1,0,0,1,0,0,1,0
8729,35,1269,2,5,2,3,2,2,2,2,5,5,3,4,4,2,31,7,1,0,1,0,0,1,0,1,0,0
8730,52,1123,2,2,2,2,2,2,2,2,3,2,3,1,3,2,0,0,0,1,1,0,1,0,0,1,0,0
8731,57,1849,3,3,3,4,3,1,3,4,4,3,4,3,4,2,0,0,1,0,1,0,0,1,0,1,0,0
8732,38,1276,1,1,1,4,5,1,5,5,4,3,4,5,5,5,0,0,1,0,0,1,1,0,1,0,0,0
8733,65,594,2,3,2,1,4,2,4,4,2,5,4,2,4,4,6,0,0,1,1,0,0,1,0,1,0,0
8734,20,404,2,2,2,3,3,2,3,3,1,2,4,4,3,3,14,21,1,0,0,1,1,0,0,1,0,0
8735,45,3515,4,1,1,1,3,3,4,4,4,3,4,1,4,1,0,0,1,0,1,0,1,0,1,0,0,0
8736,25,806,4,5,4,2,4,4,4,4,3,3,4,3,5,4,0,0,1,0,0,1,1,0,1,0,0,0
8737,33,549,5,5,5,3,4,5,4,4,4,5,4,5,5,4,0,0,1,0,1,0,0,1,0,1,0,1
8738,21,101,3,5,3,4,5,3,4,5,4,4,5,4,4,5,0,2,1,0,1,0,0,1,0,1,0,0
8739,49,1469,4,4,4,4,5,4,5,5,3,1,4,3,3,5,0,46,1,0,0,1,1,0,0,1,0,0
8740,57,1175,5,5,5,1,1,5,3,1,4,3,4,5,4,1,0,0,1,0,0,1,1,0,1,0,0,1
8741,16,3297,2,4,2,2,5,5,5,5,3,4,4,5,5,5,0,5,1,0,1,0,1,0,1,0,0,1
8742,17,950,4,2,4,3,1,4,1,1,3,5,3,2,3,1,107,91,0,1,1,0,0,1,0,1,0,0
8743,62,195,3,5,0,3,0,3,2,4,5,1,2,2,3,2,125,141,0,1,1,0,0,1,0,1,0,0
8744,53,1501,5,5,5,5,5,5,4,4,4,4,4,5,4,3,0,0,0,1,1,0,1,0,1,0,0,1
8745,41,775,2,2,2,2,3,4,5,3,3,3,3,5,3,3,3,10,1,0,1,0,1,0,1,0,0,1
8746,30,985,2,2,2,3,2,2,2,2,1,3,3,3,3,2,65,59,1,0,0,1,1,0,0,1,0,0
8747,23,328,1,1,1,3,5,1,5,5,4,5,3,1,3,5,3,0,1,0,1,0,0,1,0,1,0,0
8748,33,1476,3,4,3,2,5,3,1,5,1,3,4,5,4,5,0,8,1,0,1,0,0,1,0,1,0,0
8749,29,715,3,3,3,4,1,3,1,1,1,1,4,3,4,1,12,12,1,0,0,1,1,0,0,1,0,0
8750,57,2248,3,3,3,3,3,3,4,3,3,3,3,3,3,2,0,0,1,0,1,0,1,0,1,0,0,0
8751,44,1085,1,4,1,3,3,1,3,3,5,2,5,3,4,3,4,24,0,1,1,0,0,1,0,1,0,0
8752,42,306,3,3,3,3,1,3,1,1,4,3,5,3,5,1,3,0,1,0,0,1,1,0,1,0,0,0
8753,36,1144,1,4,1,3,5,1,3,5,5,2,4,1,5,5,0,0,0,1,1,0,0,1,0,1,0,0
8754,47,3382,2,2,2,2,3,4,4,4,4,4,4,5,4,4,2,0,0,1,1,0,1,0,1,0,0,1
8755,41,3170,4,4,4,4,3,3,4,4,4,4,4,3,4,2,0,1,1,0,1,0,1,0,1,0,0,1
8756,29,2979,2,2,2,4,2,5,5,3,2,3,4,5,4,5,0,0,0,1,1,0,0,1,0,0,1,0
8757,31,781,1,1,1,1,5,5,5,5,4,2,5,3,4,5,13,8,0,1,1,0,1,0,1,0,0,1
8758,50,1558,5,5,4,5,2,5,5,4,4,4,4,3,4,5,1,0,0,1,1,0,1,0,1,0,0,1
8759,56,1523,1,1,5,1,3,4,4,2,2,2,2,3,2,3,0,0,0,1,1,0,1,0,1,0,0,1
8760,57,2051,1,1,1,1,2,5,5,5,5,5,5,3,5,5,0,0,1,0,1,0,1,0,1,0,0,1
8761,43,1617,4,5,5,5,4,4,4,4,4,2,5,3,5,4,0,0,0,1,1,0,1,0,0,1,0,1
8762,28,315,5,0,5,2,1,5,1,1,3,1,3,4,3,1,3,0,0,1,0,1,1,0,0,1,0,1
8763,47,1142,3,5,4,1,5,5,3,5,5,4,5,4,5,5,0,5,1,0,1,0,0,1,0,1,0,0
8764,30,3038,3,4,1,4,3,3,3,3,3,2,3,1,4,3,0,0,1,0,1,0,1,0,1,0,0,0
8765,57,130,1,1,4,1,2,1,2,5,5,5,5,4,5,2,0,22,1,0,1,0,1,0,1,0,0,1
8766,24,907,4,4,4,4,1,4,1,1,3,5,5,4,4,1,9,9,0,1,0,1,1,0,0,1,0,1
8767,41,3220,5,5,5,5,2,5,4,2,2,2,2,4,2,3,86,89,1,0,1,0,1,0,1,0,0,1
8768,46,541,4,4,4,4,4,4,5,4,4,4,4,4,4,4,47,70,0,1,1,0,1,0,1,0,0,1
8769,21,1504,3,4,3,2,2,3,2,2,5,3,5,5,4,2,0,0,1,0,1,0,0,1,0,1,0,0
8770,64,89,1,5,5,5,2,3,2,3,3,3,1,4,3,1,0,0,1,0,1,0,1,0,1,0,0,0
8771,42,1592,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0,1,0,1,0,1,0,1,0,0,1
8772,49,1489,3,5,1,5,5,4,4,3,3,3,3,4,3,3,0,8,1,0,1,0,1,0,1,0,0,0
8773,30,731,1,1,1,1,1,1,1,1,1,5,1,1,2,1,5,0,1,0,0,1,1,0,0,1,0,0
8774,16,599,4,2,4,3,2,4,1,2,1,2,3,3,4,2,0,12,1,0,1,0,0,1,0,0,1,0
8775,25,795,1,0,1,2,4,1,4,4,5,4,5,5,4,4,14,10,1,0,0,1,1,0,1,0,0,0
8776,27,313,4,1,1,1,4,4,4,4,3,4,4,4,1,4,2,0,0,1,1,0,1,0,0,1,0,1
8777,45,2392,5,5,5,5,1,3,3,4,4,4,4,4,4,4,12,0,1,0,1,0,1,0,1,0,0,1
8778,59,236,4,2,2,2,5,4,5,5,5,2,4,1,2,5,0,0,0,1,1,0,1,0,0,1,0,1
8779,43,1990,2,2,5,2,5,4,5,2,2,2,2,3,2,3,30,30,1,0,1,0,1,0,1,0,0,1
8780,71,500,3,4,4,4,4,4,4,3,3,3,3,2,3,3,0,0,1,0,1,0,1,0,0,1,0,0
8781,28,164,2,5,2,1,4,2,4,4,5,2,5,3,5,4,0,0,1,0,1,0,0,1,0,1,0,0
8782,49,399,2,2,2,2,4,5,5,5,5,4,5,5,5,5,0,9,0,1,1,0,1,0,1,0,0,1
8783,42,258,5,5,5,1,3,5,3,3,4,4,5,4,4,3,7,0,0,1,0,1,1,0,1,0,0,1
8784,41,680,3,5,3,2,3,5,5,5,5,3,5,5,5,4,7,17,0,1,1,0,0,1,1,0,0,0
8785,38,3687,4,4,4,4,5,5,5,5,5,5,4,4,5,5,24,16,1,0,1,0,1,0,1,0,0,1
8786,35,453,2,4,2,5,2,5,5,5,2,4,5,5,4,5,139,138,1,0,1,0,0,1,0,1,0,0
8787,13,599,3,3,3,4,2,3,2,2,1,5,4,3,1,2,8,0,0,1,1,0,0,1,0,1,0,0
8788,46,214,3,3,0,4,2,0,2,2,2,1,4,1,3,2,0,0,0,1,1,0,0,1,0,1,0,0
8789,33,140,0,0,0,1,4,3,4,4,3,2,5,4,1,4,0,14,0,1,1,0,1,0,0,1,0,1
8790,39,632,4,4,4,3,2,4,2,2,3,5,4,3,4,2,23,10,0,1,0,1,1,0,1,0,0,1
8791,16,551,4,3,4,2,1,4,1,1,4,5,4,2,5,1,0,0,0,1,1,0,0,1,0,0,1,0
8792,18,309,3,3,3,2,5,3,5,5,1,1,5,3,1,5,1,0,0,1,0,1,1,0,0,1,0,0
8793,28,626,3,3,3,4,2,3,2,2,3,4,4,3,4,2,0,0,0,1,0,1,1,0,1,0,0,0
8794,24,580,3,1,2,3,4,2,4,4,1,5,2,4,3,4,5,3,1,0,0,1,1,0,0,1,0,0
8795,38,1005,1,5,1,4,1,1,1,1,5,5,4,3,5,1,0,0,0,1,1,0,0,1,0,1,0,0
8796,56,1005,2,4,2,2,5,2,5,5,3,4,5,5,5,5,10,7,0,1,1,0,0,1,0,1,0,0
8797,15,3791,3,3,2,3,5,5,5,5,1,5,3,5,4,5,69,66,1,0,1,0,1,0,1,0,0,1
8798,46,667,2,1,2,3,1,2,4,1,4,5,4,1,3,1,5,1,0,1,1,0,0,1,0,1,0,0
8799,58,1220,5,5,5,5,1,2,3,4,4,4,4,5,4,2,0,0,0,1,1,0,1,0,1,0,0,1
8800,37,125,5,5,5,2,5,5,2,5,4,5,4,3,5,5,0,0,1,0,0,1,1,0,1,0,0,1
8801,65,1069,2,5,2,1,2,5,4,3,3,2,3,3,3,3,109,104,1,0,1,0,0,1,0,1,0,0
8802,55,1754,2,4,4,4,4,3,3,2,2,2,2,1,2,1,13,12,0,1,1,0,1,0,1,0,0,0
8803,54,1379,3,1,1,1,4,4,4,3,3,3,3,1,3,3,29,25,1,0,1,0,1,0,1,0,0,0
8804,57,223,3,5,0,3,2,0,2,2,5,4,4,4,4,2,0,0,0,1,1,0,0,1,0,1,0,0
8805,30,3364,3,3,3,3,5,5,5,5,5,2,4,5,5,5,42,28,1,0,1,0,1,0,1,0,0,1
8806,36,2342,3,3,3,3,2,5,4,4,4,4,4,5,4,4,0,0,0,1,1,0,1,0,1,0,0,1
8807,49,359,3,4,3,2,3,5,4,3,3,3,1,4,3,3,5,2,1,0,1,0,0,1,0,1,0,0
8808,47,1652,2,5,2,1,3,3,4,3,3,2,3,3,3,5,5,0,1,0,1,0,0,1,0,1,0,0
8809,15,2565,3,4,3,2,2,3,4,2,2,2,3,2,5,2,2,0,1,0,1,0,0,1,0,1,0,0
8810,29,1121,2,2,2,4,5,2,1,5,1,2,4,4,4,5,15,10,0,1,0,1,1,0,1,0,0,0
8811,58,2108,5,5,5,5,2,4,5,5,5,5,5,3,5,3,5,1,0,1,1,0,1,0,1,0,0,1
8812,49,305,2,3,2,3,3,3,4,2,2,2,2,4,2,3,0,0,1,0,1,0,1,0,0,1,0,0
8813,51,1235,1,1,1,1,5,5,5,4,4,4,4,3,4,5,0,0,1,0,1,0,1,0,1,0,0,1
8814,39,2780,3,3,3,3,5,4,5,4,4,4,4,5,4,4,2,0,0,1,1,0,1,0,1,0,0,1
8815,36,187,0,5,0,4,3,5,5,3,3,5,5,4,3,3,0,12,1,0,1,0,1,0,1,0,0,1
8816,70,184,4,5,4,5,1,4,1,1,5,3,4,4,4,1,0,0,0,1,1,0,0,1,0,1,0,0
8817,54,2537,3,3,3,4,3,3,3,4,4,2,4,3,4,3,0,0,1,0,0,1,1,0,0,0,1,0
8818,51,997,2,3,2,4,1,2,1,1,4,4,4,3,4,1,63,43,0,1,1,0,0,1,0,1,0,0
8819,27,896,2,5,1,5,1,1,1,1,4,3,4,4,4,1,0,0,1,0,1,0,0,1,0,1,0,0
8820,36,3860,2,5,5,5,3,4,4,2,2,2,2,1,2,2,0,39,0,1,1,0,1,0,1,0,0,0
8821,19,351,2,4,4,4,2,2,2,2,3,1,3,1,4,2,39,35,1,0,1,0,1,0,1,0,0,0
8822,45,2828,0,5,0,1,5,4,5,4,4,2,2,5,4,4,0,0,0,1,1,0,1,0,1,0,0,1
8823,47,1481,4,4,4,4,2,5,4,4,4,4,4,3,4,4,0,0,1,0,1,0,1,0,1,0,0,1
8824,31,2097,2,3,3,3,2,2,2,2,4,4,3,4,3,2,0,0,0,1,1,0,1,0,1,0,0,0
8825,54,201,2,4,2,1,1,1,3,3,3,2,3,2,3,1,4,13,1,0,1,0,0,1,0,1,0,0
8826,48,603,3,3,3,3,2,4,5,4,4,4,4,4,4,3,0,0,0,1,1,0,1,0,1,0,0,1
8827,34,1591,1,1,1,1,2,5,4,4,4,4,4,5,4,3,29,25,1,0,1,0,1,0,1,0,0,1
8828,54,1205,2,4,2,3,2,2,2,2,2,5,4,3,4,2,18,20,0,1,1,0,0,1,0,1,0,0
8829,16,1148,1,5,1,1,5,1,5,5,3,4,5,4,5,5,0,0,0,1,1,0,0,1,0,1,0,0
8830,22,550,4,0,3,4,2,3,2,2,4,5,5,5,5,2,0,0,0,1,0,1,1,0,0,1,0,1
8831,32,986,2,1,1,1,2,2,2,2,3,2,4,4,4,2,99,111,0,1,1,0,1,0,0,1,0,0
8832,25,1211,3,3,3,3,4,4,4,4,5,5,4,4,4,4,0,0,0,1,1,0,1,0,1,0,0,1
8833,30,1773,2,5,3,3,5,3,5,5,4,4,5,4,4,5,0,0,1,0,1,0,0,1,0,1,0,0
8834,8,954,1,1,1,3,4,1,4,4,4,3,4,2,3,4,3,12,1,0,0,1,1,0,0,1,0,0
8835,37,846,3,3,3,1,2,3,2,2,4,5,4,4,2,2,46,91,0,1,0,1,1,0,0,1,0,0
8836,41,2112,4,4,4,4,4,5,4,5,5,5,5,3,5,3,0,0,0,1,1,0,1,0,1,0,0,1
8837,42,2176,5,5,5,5,4,4,5,5,5,5,5,3,5,5,0,0,1,0,1,0,1,0,1,0,0,1
8838,45,223,3,3,3,3,3,3,3,3,1,2,2,5,5,3,0,0,0,1,1,0,1,0,0,0,1,1
8839,23,606,1,4,1,4,2,1,2,2,4,5,4,1,4,2,21,13,0,1,0,1,1,0,0,1,0,0
8840,27,3641,2,1,1,1,2,2,2,2,2,4,2,3,2,2,0,0,0,1,1,0,1,0,1,0,0,0
8841,41,641,2,3,3,3,2,2,2,2,1,5,5,4,5,2,47,39,0,1,1,0,1,0,0,1,0,1
8842,29,2013,2,2,2,2,2,2,2,2,1,4,3,3,3,2,0,0,0,1,1,0,1,0,1,0,0,0
8843,18,468,3,3,3,3,4,3,4,4,1,4,3,4,3,4,44,96,0,1,0,1,1,0,0,1,0,0
8844,56,2640,0,0,0,3,2,4,1,1,1,1,1,3,1,4,10,1,1,0,1,0,1,0,1,0,0,1
8845,69,190,3,4,3,1,3,5,5,4,4,3,2,3,4,5,0,0,1,0,1,0,0,1,0,1,0,0
8846,37,332,3,5,5,5,3,5,3,3,1,4,5,2,2,3,0,0,0,1,1,0,1,0,0,1,0,1
8847,49,641,1,1,1,1,3,5,5,4,4,4,4,3,4,4,0,0,0,1,1,0,1,0,1,0,0,1
8848,53,666,3,3,3,4,4,3,4,4,1,2,3,1,3,4,2,0,0,1,1,0,0,1,0,1,0,0
8849,34,2205,2,2,2,2,3,1,2,4,4,4,4,4,4,3,1,0,1,0,1,0,1,0,1,0,0,1
8850,40,296,5,5,5,4,3,5,3,3,3,2,5,4,4,3,0,0,0,1,1,0,0,1,0,1,0,1
8851,13,383,3,2,3,3,4,3,4,4,1,4,2,1,2,4,0,0,0,1,1,0,0,1,0,1,0,0
8852,48,301,2,1,3,3,2,3,2,2,3,5,3,2,3,2,0,0,0,1,0,1,1,0,0,1,0,0
8853,21,796,0,0,0,1,4,0,4,4,3,5,2,2,1,4,0,0,1,0,0,1,1,0,0,1,0,1
8854,11,1943,4,4,4,4,4,4,4,4,3,4,5,5,4,4,0,0,0,1,1,0,1,0,1,0,0,1
8855,48,1846,1,1,1,3,5,1,5,5,4,3,3,3,4,5,48,46,1,0,0,1,1,0,1,0,0,0
8856,40,612,3,5,3,2,3,3,2,3,5,2,4,3,5,3,0,2,1,0,1,0,0,1,0,1,0,0
8857,25,1242,2,2,2,3,4,2,4,4,2,3,4,1,4,4,0,0,1,0,0,1,1,0,0,1,0,0
8858,56,3705,1,1,1,1,3,4,4,4,4,4,4,3,4,4,0,0,0,1,1,0,1,0,1,0,0,1
8859,45,944,2,3,3,3,1,4,4,2,2,2,2,1,2,4,0,0,1,0,1,0,1,0,0,1,0,0
8860,55,214,4,4,4,3,4,4,4,1,1,4,1,3,1,3,0,14,0,1,1,0,0,1,1,0,0,0
8861,22,1839,5,5,5,1,4,5,4,4,5,5,4,4,5,4,20,12,0,1,0,1,1,0,1,0,0,1
8862,58,273,3,5,3,3,1,4,2,2,2,3,2,5,2,3,0,0,1,0,1,0,0,1,0,1,0,0
8863,39,2398,5,5,5,5,4,5,5,4,4,4,4,5,4,4,0,4,0,1,1,0,1,0,1,0,0,1
8864,77,399,5,0,5,4,1,5,1,1,4,1,3,1,5,1,0,0,0,1,0,1,1,0,0,1,0,1
8865,59,2001,4,4,5,4,2,5,5,5,5,5,5,4,5,4,6,16,1,0,1,0,1,0,1,0,0,1
8866,37,1521,2,2,2,2,3,5,4,4,4,4,4,3,4,4,0,67,0,1,1,0,1,0,1,0,0,1
8867,43,626,5,5,4,5,2,4,5,5,5,5,5,1,5,3,66,43,1,0,1,0,1,0,1,0,0,1
8868,41,361,3,4,3,4,1,3,1,1,5,2,5,4,4,1,0,0,1,0,1,0,0,1,0,1,0,0
8869,12,157,0,5,0,3,1,0,1,1,5,3,4,5,5,1,0,0,0,1,1,0,0,1,0,1,0,1
8870,23,102,2,1,2,3,2,2,2,2,3,3,4,4,3,2,0,9,1,0,0,1,1,0,1,0,0,0
8871,43,337,2,2,2,2,3,4,5,4,4,4,4,4,4,3,0,8,1,0,1,0,1,0,1,0,0,1
8872,24,416,5,0,5,1,5,5,5,5,2,4,5,2,2,5,0,0,1,0,0,1,1,0,0,1,0,1
8873,53,909,5,3,5,4,1,4,3,1,1,5,1,4,1,3,1,0,1,0,1,0,0,1,0,1,0,1
8874,41,3872,1,1,1,1,2,5,5,3,3,4,3,4,3,5,9,0,0,1,1,0,1,0,1,0,0,1
8875,41,601,3,1,3,3,3,3,3,3,1,5,4,3,3,3,0,0,1,0,1,0,0,1,0,1,0,0
8876,33,296,1,4,1,3,5,1,5,5,3,4,4,3,5,5,20,19,1,0,1,0,0,1,0,1,0,0
8877,45,650,2,4,3,4,2,2,2,2,2,4,5,3,2,2,0,0,0,1,1,0,1,0,0,1,0,1
8878,30,229,1,1,1,3,2,1,2,2,1,3,4,1,4,2,0,0,1,0,1,0,0,1,0,1,0,0
8879,42,1620,3,4,4,4,2,3,2,2,1,2,3,4,2,2,0,0,0,1,1,0,1,0,0,1,0,0
8880,33,1166,4,5,4,3,4,4,4,4,5,2,5,5,5,4,0,0,1,0,1,0,0,1,0,0,1,0
8881,24,717,3,3,3,4,3,3,2,3,1,2,3,1,2,3,0,0,0,1,0,1,1,0,0,1,0,0
8882,11,404,2,5,2,5,2,2,2,2,4,2,4,3,4,2,0,0,0,1,1,0,0,1,0,1,0,0
8883,30,160,3,3,3,4,5,3,1,5,2,5,4,1,4,5,34,22,1,0,1,0,0,1,0,1,0,0
8884,37,3480,3,2,2,2,1,3,4,2,2,2,3,1,2,1,34,33,0,1,1,0,1,0,1,0,0,0
8885,7,675,2,4,2,3,5,2,5,5,3,2,5,4,4,5,0,0,1,0,1,0,0,1,0,1,0,0
8886,29,2100,2,5,5,5,2,2,2,2,2,5,3,1,3,2,0,5,1,0,1,0,1,0,1,0,0,0
8887,37,1013,3,3,3,3,1,4,3,3,3,3,3,2,3,3,0,0,1,0,1,0,1,0,1,0,0,0
8888,49,190,4,4,0,4,5,0,5,5,2,2,3,4,4,5,0,0,0,1,1,0,0,1,0,1,0,0
8889,28,775,1,1,1,3,3,1,3,3,3,4,4,3,4,3,59,64,1,0,0,1,1,0,1,0,0,0
8890,36,187,2,2,2,2,5,5,4,5,5,5,5,5,5,5,0,23,1,0,1,0,1,0,1,0,0,1
8891,38,2454,4,1,4,4,4,4,4,4,1,1,4,4,4,4,0,0,0,1,1,0,0,1,0,1,0,1
8892,54,3850,5,3,5,5,4,4,4,4,3,4,4,4,5,4,333,325,0,1,1,0,1,0,1,0,0,1
8893,45,692,2,1,2,4,1,2,1,1,1,2,3,3,3,1,0,0,0,1,1,0,0,1,0,0,1,0
8894,41,1825,4,3,3,3,4,4,4,4,1,3,4,5,1,4,1,0,0,1,1,0,1,0,0,1,0,1
8895,38,817,3,3,3,4,4,3,4,4,2,4,3,1,4,4,0,0,1,0,0,1,1,0,0,1,0,0
8896,54,157,3,4,3,4,3,4,5,2,2,3,2,3,2,4,42,40,1,0,1,0,0,1,0,0,1,0
8897,63,409,0,5,0,1,4,0,4,4,4,4,4,4,4,4,0,0,0,1,1,0,0,1,0,1,0,1
8898,37,606,3,5,5,5,3,3,3,3,3,1,2,3,3,3,0,0,0,1,1,0,1,0,0,1,0,0
8899,37,515,2,2,2,2,5,2,4,5,5,2,5,5,5,5,18,43,0,1,0,1,1,0,1,0,0,0
8900,62,1597,4,5,4,3,4,4,2,4,4,2,4,3,4,4,2,0,0,1,1,0,0,1,0,1,0,0
8901,38,2239,1,1,1,1,4,2,1,4,4,4,3,5,4,4,0,5,0,1,1,0,1,0,1,0,0,1
8902,65,420,4,3,4,4,4,4,3,4,2,1,3,1,4,4,0,0,0,1,1,0,0,1,0,1,0,0
8903,52,1449,1,1,1,1,3,5,5,2,2,3,2,5,2,4,8,0,0,1,1,0,1,0,1,0,0,1
8904,43,406,1,0,0,3,1,3,4,3,3,0,3,2,3,1,0,2,1,0,1,0,1,0,1,0,0,0
8905,67,562,4,2,4,4,2,4,2,2,4,3,4,1,3,2,0,0,0,1,1,0,0,1,0,1,0,0
8906,60,197,5,5,5,5,4,5,4,4,4,4,5,5,4,4,26,9,0,1,1,0,1,0,1,0,0,1
